Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
0.15,0.04876708984,0.9577636719,-0.2928314209,-0.706817627,-0.6945800781,0.114730835,-0.002280464862,0.02946947515,-0.07240309566,-0.1434482485,0.08950404823,0.06526901573,-303.1933594,-29.01760864,-114.5779266,-57.8793335,34.60816956,183.9808807
0.16,0.05123901367,0.9560241699,-0.2979888916,-0.7122344971,-0.6930847168,0.1196289063,-0.002184058307,0.0441333726,-0.07264491171,-0.1415731162,0.1099736392,0.08834850788,-303.0961609,-29.09638977,-114.6115875,-58.26246643,34.75166321,184.0708008
0.17,0.05252075195,0.9621734619,-0.2954559326,-0.6918640137,-0.7033081055,0.1367797852,-0.001002413803,0.04779761657,-0.0682086125,-0.1269201338,0.0785195753,0.08281631768,-302.838623,-28.90229797,-114.8381042,-58.21311951,34.55006409,184.111969
0.18,0.05171203613,0.9587554932,-0.2911987305,-0.6728057861,-0.7125854492,0.1519165039,-0.002530002967,0.04765380546,-0.0734071061,-0.1215272322,0.06045775115,0.03239708766,-302.3648071,-28.80847168,-114.8855438,-58.07957458,34.57878113,184.0425415
0.19,0.04800415039,0.9587554932,-0.2913360596,-0.6612854004,-0.706237793,0.1551055908,0.003335609334,0.05084880069,-0.07348833233,-0.1223711893,-0.02529230714,0.001316666836,-302.9217529,-29.12896729,-114.9336548,-58.40698242,34.65170288,184.0662689
0.20,0.04858398438,0.9510040283,-0.3033599854,-0.6823883057,-0.6992034912,0.1585693359,0.006299441215,0.0667713061,-0.08042000979,-0.1418684572,-0.08486721665,-0.03559873998,-302.7928467,-29.14105225,-115.0415344,-57.84240723,34.48878479,184.2123413
0.21,0.04713439941,0.9561767578,-0.3084259033,-0.6938171387,-0.697479248,0.1423339844,0.01273949724,0.07855446637,-0.08100882918,-0.1469228715,-0.1396785378,-0.02485554852,-303.1368408,-29.27342224,-114.8968506,-57.94143677,34.46685791,183.9419708
0.22,0.04808044434,0.9499664307,-0.3134002686,-0.7255859375,-0.7032623291,0.1325836182,0.01010536496,0.09327242523,-0.07806044817,-0.155234322,-0.1157007664,0.000474841625,-302.9069824,-28.65652466,-115.0579376,-58.12451172,34.44189453,184.0747986
0.23,0.04830932617,0.9493560791,-0.3104400635,-0.7241973877,-0.698059082,0.1240997314,0.001655154629,0.09147638828,-0.07148696482,-0.1543533504,-0.06939132512,0.05163017288,-302.8229675,-28.67709351,-115.0713196,-57.77355957,34.64573669,184.1468353
0.24,0.04804992676,0.9450531006,-0.3011169434,-0.7145233154,-0.6957550049,0.12940979,-0.01253549941,0.07339671999,-0.06327750534,-0.1450008601,0.03546132147,0.08681105822,-303.0113525,-28.80976868,-114.9055634,-57.92573547,34.56304932,184.095047
0.25,0.04914855957,0.9396820068,-0.2850036621,-0.7023468018,-0.7015075684,0.1326751709,-0.02429122478,0.04704527184,-0.05551945046,-0.1217440143,0.1313614845,0.1148954257,-303.3521118,-28.88571167,-114.9692841,-57.87882996,34.59051514,184.1146851
0.26,0.05009460449,0.9417877197,-0.2718200684,-0.6939086914,-0.7121887207,0.1437988281,-0.03018213622,0.02096014284,-0.0566864498,-0.1004288718,0.1623961031,0.1203684881,-303.100769,-28.77574158,-114.9306488,-57.99406433,34.51567078,184.2778625
0.27,0.05430603027,0.9453277588,-0.2735290527,-0.6725311279,-0.7140197754,0.1473693848,-0.02863910235,0.002099369885,-0.05065651983,-0.09100101143,0.146426186,0.08631145209,-302.6738892,-28.91014099,-115.0152283,-57.99694824,34.40258789,184.430603
0.28,0.05645751953,0.9513549805,-0.2835998535,-0.6544494629,-0.7073364258,0.1366119385,-0.02164750546,-0.02561534755,-0.04260152206,-0.09641069174,0.07203424722,0.03902862594,-302.8217773,-28.80383301,-114.8952484,-58.1990509,34.29023743,184.4578552
0.29,0.0532989502,0.9517211914,-0.2894744873,-0.6529846191,-0.7102661133,0.1408081055,-0.02072764933,-0.05778420344,-0.03706294671,-0.09972339869,-0.01218316332,0.002812031889,-303.1522522,-28.75192261,-114.7875366,-58.01312256,34.42114258,184.5494537
0.30,0.05183410645,0.9487609863,-0.2897491455,-0.6663513184,-0.7189941406,0.1405792236,-0.02070927247,-0.07902557403,-0.0375135541,-0.1025295705,-0.08533141017,-0.01686846279,-303.2258911,-29.32824707,-114.568634,-57.66363525,34.48710632,184.4472046
0.31,0.0549621582,0.9499816895,-0.2939147949,-0.671585083,-0.7239990234,0.1443939209,-0.02295272052,-0.09239837527,-0.03460431471,-0.1089946628,-0.09821391851,-0.01837075129,-302.7463989,-29.08776855,-114.7415009,-57.66189575,34.52592468,184.4017487
0.32,0.05821228027,0.9551849365,-0.2963256836,-0.6727600098,-0.7201843262,0.1588287354,-0.02367789857,-0.09727275372,-0.0284638647,-0.1080319285,-0.04909084737,-0.009510947391,-302.9653015,-28.76956177,-115.2663879,-57.77711487,34.51046753,184.5523529
0.33,0.05990600586,0.9523620605,-0.2987518311,-0.6741027832,-0.7214355469,0.1822662354,-0.02533358522,-0.0857796222,-0.02479669265,-0.1026070714,-0.006735667121,0.0191995278,-303.0038452,-28.85818481,-114.8396759,-57.65962219,34.40873718,184.5341797
0.34,0.0657043457,0.9470214844,-0.3050842285,-0.6814117432,-0.7136077881,0.1823730469,-0.01914040558,-0.05615434796,-0.02630297653,-0.101250723,0.01414964069,0.03396196291,-303.2129517,-29.15048218,-115.0943146,-57.48817444,34.45918274,184.4781036
0.35,0.06745910645,0.9486999512,-0.3206939697,-0.6815795898,-0.7064056396,0.1785125732,-0.0154391434,-0.03821716085,-0.02499802783,-0.1051706299,-0.007859254256,0.02382543869,-303.3205566,-29.29457092,-115.0721283,-57.88865662,34.5120697,184.4346008
0.36,0.06047058105,0.9527740479,-0.3284759521,-0.6764678955,-0.7087402344,0.1736602783,-0.01301327068,-0.02788835578,-0.02822764404,-0.1090274155,-0.06371639669,-0.0009307747823,-303.3120728,-29.22790527,-115.2551575,-57.89369202,34.41827393,184.2744293
0.37,0.05470275879,0.9541778564,-0.3239746094,-0.6653594971,-0.7052154541,0.1660461426,-0.01413898822,-0.02630217746,-0.02883004956,-0.1132557169,-0.1320144981,-0.01103107911,-302.6605835,-29.23252869,-114.8789978,-58.04707336,34.54518127,184.3777466
0.38,0.05354309082,0.9496307373,-0.3146057129,-0.665512085,-0.700302124,0.1674957275,-0.01317305956,-0.0213614814,-0.03695375845,-0.1185815111,-0.1688705087,-0.00995702669,-302.8572998,-28.71069336,-114.7821808,-57.75209045,34.42749023,184.3715668
0.39,0.05902099609,0.94871521,-0.3037261963,-0.6756744385,-0.7019195557,0.1668701172,-0.00941507332,-0.01703411154,-0.03805071115,-0.1223597378,-0.1705091596,0.02019821294,-302.5786438,-28.82144165,-114.912674,-57.76368713,34.46078491,184.2812042
0.40,0.06867980957,0.9553375244,-0.301651001,-0.6835479736,-0.6990356445,0.160736084,-0.002634398872,0.006844057702,-0.03361974657,-0.1381016821,-0.124179475,0.07076019049,-302.8220215,-28.80348206,-115.312439,-57.74635315,34.46078491,184.4302826
0.41,0.08293151855,0.962387085,-0.3083343506,-0.6915435791,-0.6860198975,0.1568603516,0.006707703695,0.01836915314,-0.02520309202,-0.1468075514,-0.07048349082,0.1119246706,-303.0595703,-28.81359863,-115.1237183,-57.86727905,34.28137207,184.2110443
0.42,0.08270263672,0.9551239014,-0.3075408936,-0.6797332764,-0.6926269531,0.1633605957,0.006234460045,0.01491316967,-0.01564686932,-0.1498683244,-0.02651256695,0.1066119298,-303.3997192,-28.82234192,-115.2570343,-57.81488037,34.29031372,184.2942352
0.43,0.07656860352,0.9499969482,-0.3039093018,-0.6601409912,-0.7018280029,0.1739044189,0.008601743728,-0.0002998719283,-0.01355948485,-0.1338057369,-0.03102422878,0.07108695805,-303.3773804,-29.14321899,-114.8839264,-57.88551331,34.31175232,184.4560394
0.44,0.0693359375,0.9438323975,-0.3123779297,-0.668258667,-0.7091064453,0.1794128418,0.01746154763,-0.01348118763,-0.01379197836,-0.1134922057,-0.09996175021,0.04471847042,-302.7761841,-29.16029358,-115.1025543,-57.77111816,34.33398438,184.3611908
0.45,0.06806945801,0.9369812012,-0.3200073242,-0.6781616211,-0.7117919922,0.1704559326,0.01007660292,-0.0229151696,-0.01948475093,-0.09729459137,-0.1664960384,0.005234975833,-302.6219482,-29.29490662,-115.2631836,-57.93940735,34.37620544,184.3268585
0.46,0.06950378418,0.9396057129,-0.320022583,-0.6767120361,-0.7095489502,0.1647491455,0.0004484763194,-0.02642574906,-0.01978489012,-0.08389383554,-0.2224961817,-0.00961747393,-302.8592529,-28.86387634,-115.0729523,-57.94317627,34.33087158,184.0496368
0.47,0.07319641113,0.9407043457,-0.312286377,-0.6806335449,-0.7101745605,0.1634521484,-0.01507002953,-0.02369813807,-0.01377599966,-0.06650259346,-0.2504516542,-0.01490171812,-303.4500732,-29.04702759,-114.9850616,-57.97341919,34.38044739,184.0502625
0.48,0.07551574707,0.9436187744,-0.3085784912,-0.6757965088,-0.7129058838,0.1620483398,-0.02186987922,-0.01489665732,-0.009519202635,-0.04798776656,-0.2437588722,-0.009676063433,-302.6663208,-29.18171692,-115.1160278,-57.97570801,34.34619141,183.9227448
0.49,0.0763092041,0.945526123,-0.3093109131,-0.6957092285,-0.7158050537,0.1665649414,-0.02935282886,0.0005824333057,-0.01062974147,-0.03835857287,-0.2582027912,0.0259157531,-302.9102783,-29.2585144,-115.1703644,-58.07164001,34.2570343,183.8534698
0.50,0.07527160645,0.9449310303,-0.3110198975,-0.7177734375,-0.7117919922,0.1698913574,-0.03195340559,0.004090881906,-0.01221964788,-0.03387381136,-0.2733633518,0.07828814536,-302.6212158,-28.71444702,-114.8453522,-58.06663513,34.37786865,183.8246613
0.51,0.07485961914,0.9460754395,-0.3167877197,-0.7192382813,-0.7024078369,0.1694793701,-0.03635614365,0.006228334736,-0.0172181353,-0.04830894247,-0.2969533801,0.1252785623,-302.6241455,-28.92527771,-114.7993927,-58.14544678,34.44927979,183.6114502
0.52,0.07666015625,0.9486694336,-0.3204650879,-0.7056884766,-0.7030181885,0.1547851563,-0.03958975524,0.009192965925,-0.01789697446,-0.04785753787,-0.286319375,0.1486549824,-302.630188,-29.09132385,-115.1412354,-57.9226532,34.22103882,183.5805664
0.53,0.07762145996,0.9522247314,-0.3151092529,-0.6868896484,-0.7014770508,0.1593475342,-0.0434079282,0.01670627482,-0.01906876639,-0.04907673225,-0.2777439952,0.1484174281,-302.7098389,-29.27203369,-114.9957733,-57.87944031,34.2000885,183.5526733
0.54,0.07850646973,0.9506378174,-0.3070373535,-0.6611633301,-0.7115325928,0.1555633545,-0.0427602455,0.02175589465,-0.02014095522,-0.05675755441,-0.2588659227,0.1087986529,-302.5623474,-29.40328979,-114.7739258,-58.28569031,34.18190002,183.2949219
0.55,0.07943725586,0.9489898682,-0.3080291748,-0.6486053467,-0.7232208252,0.1412200928,-0.03619422391,0.02252794616,-0.02666729689,-0.06004975364,-0.1895611435,0.0779081136,-302.6969604,-29.21717834,-114.7067871,-57.91152954,33.99963379,183.2525482
0.56,0.08187866211,0.9505310059,-0.3114624023,-0.6637573242,-0.728729248,0.1243133545,-0.02796132676,0.02075108513,-0.02432318218,-0.05471624061,-0.1115552932,0.06198800355,-302.5841675,-29.30119324,-114.7842712,-58.15756226,34.07746887,183.2837372
0.57,0.08068847656,0.9542694092,-0.3118896484,-0.680557251,-0.7244720459,0.1273193359,-0.02331970446,0.01445031166,-0.02361238562,-0.04062998295,-0.08816207945,0.07345237583,-302.8280029,-28.83279419,-114.6675873,-58.20726013,33.97853088,183.1917267
0.58,0.07542419434,0.9573059082,-0.3041381836,-0.6906738281,-0.7059631348,0.1792602539,-0.02319906279,0.01178209111,-0.01996012591,-0.01009844057,-0.08996584266,0.09935507923,-302.6119995,-29.1348114,-114.8611298,-58.16020203,33.93296814,183.3050079
0.59,0.07975769043,0.9533996582,-0.2992553711,-0.7123413086,-0.7058105469,0.1936340332,-0.016214123,0.006513292901,-0.01411235705,-0.03134860098,-0.04542367533,0.1424029469,-302.3244019,-29.23638916,-114.5883484,-58.21598816,33.90698242,183.3426666
0.60,0.07972717285,0.9468841553,-0.3119659424,-0.7213287354,-0.6983795166,0.166809082,-0.00849069003,0.002582201036,-0.01596564986,-0.0413570255,-0.04940962791,0.1902317256,-302.2840576,-28.91996765,-114.9129181,-58.25408936,33.90322876,183.1424866
0.61,0.08152770996,0.9491271973,-0.3197784424,-0.7065734863,-0.6898193359,0.161529541,-0.006664560642,0.01769643836,-0.01285081729,-0.08858552575,-0.1482880116,0.2308928668,-302.5623169,-28.92355347,-114.3017426,-58.15673828,33.70004272,183.1952515
0.62,0.08352661133,0.9531097412,-0.3262634277,-0.6837005615,-0.6960754395,0.1439819336,-0.01181191858,0.03829519078,-0.008001467213,-0.1133707687,-0.2182993144,0.209497571,-302.9653931,-29.03601074,-114.5628204,-58.37135315,33.65361023,182.9872131
0.63,0.07922363281,0.9539337158,-0.327331543,-0.6528778076,-0.7119140625,0.1674041748,-0.01590732671,0.05290928856,-0.006535930093,-0.09215176105,-0.2644553483,0.1532790363,-302.7526855,-28.90885925,-114.3395538,-58.03335571,33.58436584,182.8904266
0.64,0.07434082031,0.9536132813,-0.3208312988,-0.6374969482,-0.7275695801,0.1839294434,-0.01185346395,0.05358679593,-0.005593703594,-0.05284457281,-0.2787906229,0.101719439,-302.7975464,-29.04486084,-114.4197845,-58.12574768,33.74224854,182.7519989
0.65,0.07177734375,0.9602203369,-0.3146820068,-0.639175415,-0.7325134277,0.1820526123,-0.006939931307,0.05340063944,-0.0005273058778,-0.01702984981,-0.2331331223,0.07157991081,-303.1229858,-29.23406982,-114.1445923,-57.68237305,33.55252075,182.5928955
0.66,0.07438659668,0.9608001709,-0.3198699951,-0.6484069824,-0.72605896,0.1751098633,-0.002757969545,0.06787518412,0.002746784361,0.007373227738,-0.1492981464,0.04977288097,-302.5049133,-29.15139771,-114.3534546,-58.26104736,33.74136353,182.7750092
0.67,0.07916259766,0.9566345215,-0.3142852783,-0.6673278809,-0.7186431885,0.1650390625,-0.004184092395,0.08923267573,0.005368399899,0.002943591913,-0.1002845243,0.05590214953,-303.4802246,-29.35649109,-114.2705383,-57.84776306,33.58346558,182.5382233
0.68,0.08114624023,0.9555511475,-0.3127288818,-0.6827087402,-0.7137145996,0.1594238281,-0.008010788821,0.1032342464,0.009752229787,0.002739327494,-0.07548703253,0.08071721345,-302.614563,-29.19444275,-114.0587769,-58.0821991,33.62251282,182.5508575
0.69,0.08032226563,0.9535980225,-0.3079376221,-0.6963195801,-0.7145080566,0.1598510742,-0.02291090786,0.09481412917,0.01716540381,0.003419498913,-0.08507281542,0.1082785353,-303.1086121,-29.21253967,-114.3524475,-58.00544739,33.55589294,182.6377563
0.70,0.07702636719,0.9543457031,-0.3015289307,-0.6919555664,-0.7191925049,0.1519012451,-0.03974954411,0.07685776055,0.02187174372,-0.002173405839,-0.08831015229,0.1273688674,-303.211792,-29.34680176,-114.2206879,-58.21810913,33.61355591,182.5790253
0.71,0.07391357422,0.9558563232,-0.2951202393,-0.6856384277,-0.7113647461,0.1517181396,-0.05289357528,0.05670615658,0.02921301313,0.002362756524,-0.06693642586,0.1427819133,-302.5887451,-29.62574768,-114.421814,-58.18026733,33.27905273,182.4635773
0.72,0.0728302002,0.9600982666,-0.2966308594,-0.6757202148,-0.715423584,0.148223877,-0.06082952768,0.04953852296,0.03155020252,-0.00893810112,-0.06945817173,0.1414732486,-302.5788574,-29.6733551,-114.2529907,-57.92868042,33.34002686,182.4491272
0.73,0.07495117188,0.9606933594,-0.3005371094,-0.6605987549,-0.7258300781,0.133895874,-0.06207375601,0.04491341114,0.03983263299,-0.02852724865,-0.07388274372,0.1254226416,-303.2300415,-29.42242432,-114.5062714,-58.11009216,33.27619934,182.4903717
0.74,0.07348632813,0.9539489746,-0.3028106689,-0.6601867676,-0.7284545898,0.1255950928,-0.06069370732,0.03021329641,0.04398210347,-0.05198809877,-0.06626424193,0.1062587947,-303.8131714,-29.43043518,-113.971344,-58.09614563,33.16241455,182.1530762
0.75,0.06977844238,0.9473419189,-0.3055419922,-0.6598205566,-0.7272796631,0.1252441406,-0.0619800128,0.0195121821,0.04911401495,-0.07333679497,-0.1122767404,0.0993071422,-303.7761841,-29.48242188,-114.0542755,-57.88285828,33.1802063,182.5017853
0.76,0.0647277832,0.9392089844,-0.3148651123,-0.6785888672,-0.7310943604,0.1277618408,-0.06055442244,0.01196851209,0.04993000999,-0.06710047275,-0.1426900327,0.1439859271,-303.276825,-29.90802002,-114.3916168,-57.99403381,33.23355103,182.2038879
0.78,0.06181335449,0.9309844971,-0.3242492676,-0.711517334,-0.7340698242,0.139251709,-0.0616918616,0.02137026936,0.04742397368,-0.04891933873,-0.2459844649,0.2094128728,-303.3948059,-29.76794434,-114.2294769,-58.14031982,33.14529419,182.2128754
0.79,0.05953979492,0.9233551025,-0.3304901123,-0.6980743408,-0.7313995361,0.1625976563,-0.07290110737,0.03738465533,0.03706374392,-0.01343431603,-0.3183755875,0.2662814856,-303.645813,-29.79998779,-114.3978271,-58.09393311,33.04669189,182.0170898
0.80,0.0546875,0.9198608398,-0.3335876465,-0.6552429199,-0.7334899902,0.1557159424,-0.0895953998,0.05038727447,0.02418842725,0.008522115648,-0.2471858263,0.3160375953,-303.5638123,-29.9773407,-114.4553986,-57.99964905,33.05345154,181.9952087
0.81,0.0503692627,0.9228210449,-0.3390350342,-0.5967102051,-0.7663116455,0.1211395264,-0.1063975468,0.05383739993,0.00875221286,0.04069896042,0.2224977911,0.255573988,-303.4375,-29.74382019,-114.8015442,-57.96635437,32.86238098,182.2093658
0.82,0.05477905273,0.9276123047,-0.3463287354,-0.5690460205,-0.7796173096,0.1206207275,-0.1174973324,0.05157051608,0.008986570872,0.05504540727,0.4134416282,0.1387136728,-304.1581116,-29.84230042,-114.3673859,-58.0007019,32.75967407,182.4393158
0.83,0.06416320801,0.9334106445,-0.3479919434,-0.5383453369,-0.7625427246,0.1605072021,-0.1275963038,0.04961042851,0.02286909707,0.0602023527,0.5246949196,0.06498113275,-303.546936,-30.15010071,-114.2029724,-58.24549866,32.98196411,182.7117767
0.84,0.07067871094,0.9391174316,-0.3460388184,-0.5861816406,-0.7480010986,0.1617889404,-0.1325790882,0.0487177372,0.03659902513,0.04319886863,0.4856724143,-0.00279152533,-304.0391846,-30.01754761,-114.6915436,-58.0738678,33.02455139,182.7599182
0.85,0.07270812988,0.9442138672,-0.3448791504,-0.5899505615,-0.7434692383,0.1563720703,-0.1325449944,0.0471203737,0.04978273436,-0.0002948119363,0.3375367522,-0.07912038267,-304.0910645,-30.04631042,-114.7757568,-58.15116882,32.93966675,182.8991699
0.86,0.06840515137,0.9455413818,-0.3405303955,-0.6229553223,-0.7331390381,0.1751861572,-0.1251363456,0.03566212207,0.04963492975,0.00002263686838,0.1263233125,-0.1085847989,-303.7406006,-30.06434631,-114.7527161,-58.40867615,33.15357971,182.7892151
0.87,0.06289672852,0.9437713623,-0.3346862793,-0.6688079834,-0.7425689697,0.2306060791,-0.1168728247,0.02363049425,0.0452058278,0.04731291905,-0.1132975295,-0.1051605046,-304.16922,-29.77911377,-115.1856537,-58.51974487,33.19334412,182.565155
0.88,0.06036376953,0.9385528564,-0.3293457031,-0.6797637939,-0.7649078369,0.2618713379,-0.1106476858,0.0156793613,0.02815786749,0.1238774732,-0.2073595822,-0.1143920869,-303.7058716,-30.14923096,-114.9661407,-58.34725952,33.31877136,182.5921326
0.89,0.05839538574,0.9351501465,-0.3231048584,-0.6695709229,-0.7660217285,0.2549591064,-0.1074875742,0.007320497185,0.01806475408,0.168012172,-0.1798968017,-0.1250673681,-303.7302551,-29.83206177,-114.8213348,-58.66094971,33.28245544,182.5413361
0.90,0.06088256836,0.9364318848,-0.3206481934,-0.6590881348,-0.7509307861,0.2302856445,-0.1047104299,-0.004620051943,0.006868292578,0.1751569062,-0.08227729797,-0.1345751286,-303.7471313,-30.03297424,-114.8478699,-58.2480011,33.14195251,182.5541687
0.91,0.06011962891,0.9434967041,-0.3215179443,-0.6690979004,-0.7381744385,0.2006988525,-0.09924323112,-0.006089051254,-0.004579305649,0.1415784359,0.02059742063,-0.1361940503,-303.7578735,-30.09472656,-114.9845734,-58.09767151,33.18031311,182.4285889
0.92,0.06394958496,0.9509429932,-0.3264923096,-0.7147369385,-0.7251434326,0.1602172852,-0.09011977166,-0.0209154021,-0.007186274044,0.06812046468,0.05416736379,-0.0801294595,-303.4825439,-29.96516418,-115.0872345,-58.52961731,33.19659424,182.5523682
0.93,0.06672668457,0.9522247314,-0.3232421875,-0.7659759521,-0.7107849121,0.1360168457,-0.08386107534,-0.04092186689,-0.004004595336,-0.004419782199,0.01907063089,-0.003002714133,-303.5587158,-30.18748474,-115.4259033,-58.23907471,33.1333313,182.4667053
0.94,0.06871032715,0.9488525391,-0.3217010498,-0.7753448486,-0.7046356201,0.1491241455,-0.07439753413,-0.05717141181,-0.0003211772128,-0.05310289934,-0.06291051954,0.04902853072,-303.3831787,-30.29042053,-115.2527771,-58.20393372,33.09431458,182.4645996
0.95,0.07336425781,0.9473571777,-0.3259429932,-0.752456665,-0.7072296143,0.174041748,-0.06645412743,-0.05616739765,-0.004618453793,-0.05885479599,-0.1388569474,0.04952387512,-303.0271301,-30.22952271,-114.6928864,-57.89245605,33.02542114,182.3236389
0.96,0.07751464844,0.9454498291,-0.3328094482,-0.7250366211,-0.7138519287,0.2026977539,-0.05556818843,-0.02967773378,-0.006995591335,-0.02760020271,-0.213842243,0.01632970385,-303.6541138,-30.05497742,-115.5199738,-58.1426239,33.02984619,182.1869659
0.97,0.07731628418,0.9433898926,-0.3446960449,-0.6985015869,-0.7280273438,0.2017211914,-0.05290396139,-0.008779376745,-0.01133787539,-0.01007580385,-0.2831792533,-0.01127715595,-303.5498962,-30.51695251,-115.0289307,-58.14942932,33.02043152,182.177948
0.98,0.07392883301,0.9289093018,-0.3522338867,-0.6609344482,-0.7338562012,0.1803283691,-0.06144072488,0.00910055358,-0.01738644764,-0.007867510431,-0.2524929643,-0.05560573936,-303.8741455,-30.76824951,-115.4953461,-58.18858337,32.98677063,182.0562897
0.99,0.07000732422,0.9225158691,-0.3430480957,-0.6408081055,-0.7053070068,0.1342315674,-0.07646175474,0.01372539997,-0.01641173102,-0.05617405474,-0.0127501497,-0.06733083725,-303.1967163,-30.86566162,-115.1281738,-58.34472656,32.87635803,182.2068634
1.00,0.06764221191,0.9312286377,-0.3288116455,-0.6691436768,-0.6900634766,0.08148193359,-0.07872730494,0.0227399338,-0.01225240529,-0.1457263082,0.1836340129,0.006561496295,-302.6687012,-31.14151001,-115.2121124,-57.78556824,32.93075562,182.3050385
1.01,0.06484985352,0.9432983398,-0.316116333,-0.675994873,-0.6975250244,0.08390808105,-0.07653312385,0.03093767539,-0.01589268073,-0.2293168157,0.2153386772,0.08388291299,-303.3764648,-31.13925171,-115.5559845,-58.06092834,33.00460815,182.4924164
